State,ZIP Code,Size of AGI,Number of Returns,Adjust Gross Income
NJ,07931,2,180,6745
NJ,07931,3,120,7617
NJ,07931,4,80,7423
NJ,07931,5,240,34751
NJ,07931,6,580,946858
NJ,07932,1,1180,11963
NJ,07932,2,750,27754
NJ,07932,3,600,37296
NJ,07932,4,510,44363
NJ,07932,5,1280,182810
NJ,07932,6,1130,975182
NJ,07933,1,410,4016
NJ,07933,2,220,7863
NJ,07933,3,170,10738
NJ,07933,4,180,15666
NJ,07933,5,390,56886
NJ,07933,6,290,106880
NJ,07934,1,180,1630
NJ,07934,2,90,3405
NJ,07934,3,60,4027
NJ,07934,4,50,4573
NJ,07934,5,150,21974
NJ,07934,6,220,161635
NJ,07935,1,60,520
NJ,07935,2,30,1236
NJ,07935,3,30,1797
NJ,07935,4,30,2489
NJ,07935,5,50,7593
NJ,07935,6,80,69147
NJ,07936,1,1540,15393
NJ,07936,2,890,33386
NJ,07936,3,740,46218
NJ,07936,4,580,50939
NJ,07936,5,1420,201013
NJ,07936,6,820,356557
NJ,07940,1,1810,18069
NJ,07940,2,940,34520
NJ,07940,3,760,46800
NJ,07940,4,550,47522
NJ,07940,5,1400,201709
NJ,07940,6,1760,1015688
NJ,07945,1,1100,9127
NJ,07945,2,390,14547
NJ,07945,3,350,21914
NJ,07945,4,270,23233
NJ,07945,5,850,124076
NJ,07945,6,1690,1415797
NJ,07946,1,380,3386
NJ,07946,2,160,5934
NJ,07946,3,140,8715
NJ,07946,4,140,11955
NJ,07946,5,360,50967
NJ,07946,6,380,163169
NJ,07950,1,2110,22370
NJ,07950,2,1420,53245
NJ,07950,3,1350,83377
NJ,07950,4,1060,92897
NJ,07950,5,2680,384137
NJ,07950,6,1640,570823
NJ,07960,1,5550,62463
NJ,07960,2,3600,132775
NJ,07960,3,2780,170820
NJ,07960,4,1830,158373
NJ,07960,5,3840,546207
NJ,07960,6,4090,2323329
NJ,07974,1,1270,12022
NJ,07974,2,620,23017
NJ,07974,3,600,37176
NJ,07974,4,480,42043
NJ,07974,5,1360,196322
NJ,07974,6,1510,637039
NJ,07976,1,130,1102
NJ,07976,2,50,1890
NJ,07976,3,60,3751
NJ,07976,4,40,2924
NJ,07976,5,100,14603
NJ,07976,6,260,398552
NJ,07977,1,150,1661
NJ,07977,2,90,3128
NJ,07977,3,50,2966
NJ,07977,4,40,3586
NJ,07977,5,60,9048
NJ,07977,6,90,45768
NJ,07979,1,70,729
NJ,07979,2,30,1008
NJ,07979,3,20,1263
NJ,07979,4,30,2659
NJ,07979,5,80,10894
NJ,07979,6,80,60835
NJ,07980,1,350,3801
NJ,07980,2,190,7149
NJ,07980,3,150,9006
NJ,07980,4,120,10465
NJ,07980,5,240,33370
NJ,07980,6,170,66078
NJ,07981,1,1180,11961
NJ,07981,2,670,25037
NJ,07981,3,660,40414
NJ,07981,4,520,45336
NJ,07981,5,1250,178432
NJ,07981,6,640,230953
NJ,08001,1,160,1946
NJ,08001,2,120,4680
NJ,08001,3,100,6370
NJ,08001,4,70,5697
NJ,08001,5,140,24242
NJ,08001,6,0,0
NJ,08002,1,3350,39667
NJ,08002,2,2440,89453
NJ,08002,3,1730,106527
NJ,08002,4,1300,112345
NJ,08002,5,2180,297597
NJ,08002,6,510,176864
NJ,08003,1,3660,37112
NJ,08003,2,1990,73003
NJ,08003,3,1680,103870
NJ,08003,4,1440,124936
NJ,08003,5,3640,517346
NJ,08003,6,2300,1053896
NJ,08004,1,1790,21907
NJ,08004,2,1290,47500
NJ,08004,3,960,58828
NJ,08004,4,750,64908
NJ,08004,5,960,125781
NJ,08004,6,90,28474
NJ,08005,1,3940,47589
NJ,08005,2,2560,93825
NJ,08005,3,1800,112081
NJ,08005,4,1400,121998
NJ,08005,5,2060,273660
NJ,08005,6,330,126772
NJ,08006,1,100,1043
NJ,08006,2,50,1722
NJ,08006,3,50,2765
NJ,08006,4,50,4385
NJ,08006,5,90,12092
NJ,08006,6,40,19013
NJ,08007,1,770,9308
NJ,08007,2,570,20601
NJ,08007,3,430,26386
NJ,08007,4,290,25167
NJ,08007,5,410,53737
NJ,08007,6,50,11508
NJ,08008,1,1160,13278
NJ,08008,2,670,24900
NJ,08008,3,520,32169
NJ,08008,4,420,36264
NJ,08008,5,810,111528
NJ,08008,6,450,211912
NJ,08009,1,1910,22236
NJ,08009,2,1420,52348
NJ,08009,3,1030,63548
NJ,08009,4,770,66851
NJ,08009,5,1270,171496
NJ,08009,6,230,80392
NJ,08010,1,1830,23706
NJ,08010,2,1520,55524
NJ,08010,3,830,51117
NJ,08010,4,470,40707
NJ,08010,5,540,69890
NJ,08010,6,70,21136
NJ,08012,1,5940,73572
NJ,08012,2,4280,156394
NJ,08012,3,3080,190365
NJ,08012,4,2140,184955
NJ,08012,5,3160,421741
NJ,08012,6,450,135285
NJ,08014,1,80,1025
NJ,08014,2,60,2073
NJ,08014,3,50,3182
NJ,08014,4,40,2950
NJ,08014,5,30,3945
NJ,08014,6,0,0
NJ,08015,1,3040,39642
NJ,08015,2,2660,96735
NJ,08015,3,1640,100468
NJ,08015,4,960,82385
NJ,08015,5,880,110475
NJ,08015,6,30,9512
NJ,08016,1,5300,63257
NJ,08016,2,3790,138082
NJ,08016,3,2360,145804
NJ,08016,4,1580,137086
NJ,08016,5,2750,376092
NJ,08016,6,530,148682
NJ,08019,1,130,1581
NJ,08019,2,90,3423
NJ,08019,3,90,5592
NJ,08019,4,50,4186
NJ,08019,5,100,14304
NJ,08019,6,0,0
NJ,08020,1,330,3808
NJ,08020,2,210,7984
NJ,08020,3,220,13214
NJ,08020,4,160,13370
NJ,08020,5,300,41375
NJ,08020,6,90,29159
NJ,08021,1,8580,113804
NJ,08021,2,6680,241955
NJ,08021,3,3380,206082
NJ,08021,4,1760,151498
NJ,08021,5,1870,243520
NJ,08021,6,220,73369
NJ,08022,1,1160,12881
NJ,08022,2,760,28432
NJ,08022,3,690,43196
NJ,08022,4,550,47570
NJ,08022,5,1150,160403
NJ,08022,6,450,148874
NJ,08023,1,90,1114
NJ,08023,2,70,2579
NJ,08023,3,40,2373
NJ,08023,4,40,3569
NJ,08023,5,0,0
NJ,08023,6,0,0
NJ,08026,1,330,3761
NJ,08026,2,230,8380
NJ,08026,3,160,10155
NJ,08026,4,130,11003
NJ,08026,5,210,28266
NJ,08026,6,50,20984
NJ,08027,1,750,9144
NJ,08027,2,500,18277
NJ,08027,3,440,27360
NJ,08027,4,310,26658
NJ,08027,5,410,54859
NJ,08027,6,40,17601
NJ,08028,1,2890,34780
NJ,08028,2,1730,63742
NJ,08028,3,1160,71982
NJ,08028,4,900,78146
NJ,08028,5,1420,193719
NJ,08028,6,200,67158
NJ,08029,1,740,9279
NJ,08029,2,570,20892
NJ,08029,3,340,21149
NJ,08029,4,280,24127
NJ,08029,5,340,43215
NJ,08029,6,30,6584
NJ,08030,1,2300,29816
NJ,08030,2,1610,57652
NJ,08030,3,880,53634
NJ,08030,4,520,44358
NJ,08030,5,490,63810
NJ,08030,6,50,15244
NJ,08031,1,1940,24465
NJ,08031,2,1510,55581
NJ,08031,3,990,60775
NJ,08031,4,600,52281
NJ,08031,5,590,75675
NJ,08031,6,50,13287
NJ,08033,1,1810,18191
NJ,08033,2,1150,42889
NJ,08033,3,900,55408
NJ,08033,4,690,59774
NJ,08033,5,1860,268907
NJ,08033,6,1730,870074
NJ,08034,1,2530,28603
NJ,08034,2,1660,61480
NJ,08034,3,1320,81166
NJ,08034,4,1060,92215
NJ,08034,5,2150,296046
NJ,08034,6,740,273189
NJ,08035,1,940,10000
NJ,08035,2,610,22973
NJ,08035,3,530,32746
NJ,08035,4,430,37558
NJ,08035,5,880,122894
NJ,08035,6,350,130785
NJ,08036,1,850,9459
NJ,08036,2,530,19714
NJ,08036,3,390,23931
NJ,08036,4,310,27413
NJ,08036,5,700,98337
NJ,08036,6,320,106723
NJ,08037,1,3940,49675
NJ,08037,2,2770,100277
NJ,08037,3,1600,98482
NJ,08037,4,1120,97238
NJ,08037,5,1780,239229
NJ,08037,6,340,133724
NJ,08038,1,40,629
NJ,08038,2,30,1106
NJ,08038,3,40,2959
NJ,08038,4,0,0
NJ,08038,5,30,3981
NJ,08038,6,0,0
NJ,08041,1,150,1546
NJ,08041,2,70,2769
NJ,08041,3,60,3782
NJ,08041,4,50,4621
NJ,08041,5,100,14066
NJ,08041,6,40,10710
NJ,08042,1,40,496
NJ,08042,2,20,884
NJ,08042,3,40,3155
NJ,08042,4,0,0
NJ,08042,5,30,3797
NJ,08042,6,0,0
NJ,08043,1,3570,38492
NJ,08043,2,2450,91110
NJ,08043,3,1960,121056
NJ,08043,4,1440,125273
NJ,08043,5,2840,401131
NJ,08043,6,1760,788688
NJ,08045,1,550,7214
NJ,08045,2,380,13943
NJ,08045,3,220,13354
NJ,08045,4,120,10368
NJ,08045,5,120,17708
NJ,08045,6,0,0
NJ,08046,1,5790,73197
NJ,08046,2,4560,166143
NJ,08046,3,2780,170913
NJ,08046,4,1580,135762
NJ,08046,5,1350,172754
NJ,08046,6,110,28470
NJ,08048,1,1830,20460
NJ,08048,2,1280,46904
NJ,08048,3,780,48074
NJ,08048,4,560,48987
NJ,08048,5,1180,163554
NJ,08048,6,540,208470
NJ,08049,1,830,10877
NJ,08049,2,700,25727
NJ,08049,3,470,28728
NJ,08049,4,280,24014
NJ,08049,5,300,39462
NJ,08049,6,30,9707
NJ,08050,1,4300,47273
NJ,08050,2,2480,91066
NJ,08050,3,1900,118010
NJ,08050,4,1430,124377
NJ,08050,5,2320,313769
NJ,08050,6,440,153999
NJ,08051,1,1620,19451
NJ,08051,2,1230,45919
NJ,08051,3,900,54965
NJ,08051,4,590,51515
NJ,08051,5,940,127082
NJ,08051,6,160,48871
NJ,08052,1,3070,39953
NJ,08052,2,3020,110591
NJ,08052,3,1890,115722
NJ,08052,4,1020,87924
NJ,08052,5,1060,136910
NJ,08052,6,70,19406
NJ,08053,1,6030,65723
NJ,08053,2,4130,153937
NJ,08053,3,3600,222955
NJ,08053,4,2720,236347
NJ,08053,5,5350,740340
NJ,08053,6,1900,737345
NJ,08054,1,5740,64788
NJ,08054,2,4290,159829
NJ,08054,3,3630,224819
NJ,08054,4,2620,227363
NJ,08054,5,4710,653277
NJ,08054,6,1950,725949
NJ,08055,1,3380,33243
NJ,08055,2,1940,72191
NJ,08055,3,1620,100640
NJ,08055,4,1370,119420
NJ,08055,5,3590,507953
NJ,08055,6,2050,917813
NJ,08056,1,470,5132
NJ,08056,2,240,8614
NJ,08056,3,220,13815
NJ,08056,4,210,18286
NJ,08056,5,690,100476
NJ,08056,6,370,111641
NJ,08057,1,2750,27009
NJ,08057,2,1380,50940
NJ,08057,3,1020,63617
NJ,08057,4,760,65964
NJ,08057,5,1910,274029
NJ,08057,6,2350,1428394
NJ,08059,1,940,11663
NJ,08059,2,680,24890
NJ,08059,3,480,29380
NJ,08059,4,330,28194
NJ,08059,5,430,56297
NJ,08059,6,30,9383
NJ,08060,1,3720,45611
NJ,08060,2,3000,109164
NJ,08060,3,1910,117394
NJ,08060,4,1320,114644
NJ,08060,5,1980,265880
NJ,08060,6,350,104050
NJ,08061,1,330,3657
NJ,08061,2,200,7542
NJ,08061,3,220,13575
NJ,08061,4,180,15318
NJ,08061,5,460,64551
NJ,08061,6,90,30203
NJ,08062,1,2070,21958
NJ,08062,2,1040,37981
NJ,08062,3,750,46117
NJ,08062,4,650,56060
NJ,08062,5,1880,274432
NJ,08062,6,1180,474255
NJ,08063,1,460,5548
NJ,08063,2,380,13751
NJ,08063,3,230,13945
NJ,08063,4,170,14647
NJ,08063,5,190,25986
NJ,08063,6,0,0
NJ,08064,1,40,434
NJ,08064,2,30,1135
NJ,08064,3,40,3051
NJ,08064,4,0,0
NJ,08064,5,30,4036
NJ,08064,6,0,0
NJ,08065,1,1120,14304
NJ,08065,2,1020,37936
NJ,08065,3,690,42586
NJ,08065,4,450,38926
NJ,08065,5,480,64271
NJ,08065,6,60,20938
NJ,08066,1,1510,19610
NJ,08066,2,1120,40379
NJ,08066,3,530,32697
NJ,08066,4,240,20503
NJ,08066,5,280,39498
NJ,08066,6,0,0
NJ,08067,1,250,3121
NJ,08067,2,190,6725
NJ,08067,3,130,7983
NJ,08067,4,90,7865
NJ,08067,5,190,26190
NJ,08067,6,20,6269
NJ,08068,1,1070,14128
NJ,08068,2,920,32850
NJ,08068,3,500,30896
NJ,08068,4,310,27032
NJ,08068,5,330,43292
NJ,08068,6,30,9238
NJ,08069,1,2180,28898
NJ,08069,2,1590,57298
NJ,08069,3,740,44988
NJ,08069,4,420,36161
NJ,08069,5,480,61884
NJ,08069,6,60,16405
NJ,08070,1,1820,23105
NJ,08070,2,1410,52367
NJ,08070,3,930,57123
NJ,08070,4,710,61591
NJ,08070,5,980,131417
NJ,08070,6,120,32715
NJ,08071,1,1390,16600
NJ,08071,2,1000,36765
NJ,08071,3,740,46277
NJ,08071,4,570,49415
NJ,08071,5,810,107409
NJ,08071,6,150,52715
NJ,08072,1,100,1302
NJ,08072,2,60,2331
NJ,08072,3,30,1844
NJ,08072,4,30,2518
NJ,08072,5,30,4496
NJ,08072,6,0,0
NJ,08073,1,70,904
NJ,08073,2,40,1464
NJ,08073,3,30,1718
NJ,08073,4,20,2098
NJ,08073,5,50,8200
NJ,08073,6,0,0
NJ,08075,1,4530,54096
NJ,08075,2,3270,120198
NJ,08075,3,2180,134205
NJ,08075,4,1520,131752
NJ,08075,5,2390,325416
NJ,08075,6,440,132944
NJ,08077,1,2490,27440
NJ,08077,2,1760,64912
NJ,08077,3,1420,87701
NJ,08077,4,1090,95713
NJ,08077,5,2320,321318
NJ,08077,6,630,237114
NJ,08078,1,1270,16096
NJ,08078,2,1080,39719
NJ,08078,3,690,42258
NJ,08078,4,440,37803
NJ,08078,5,450,58377
NJ,08078,6,30,8017
NJ,08079,1,1900,24047
NJ,08079,2,1050,37599
NJ,08079,3,580,35566
NJ,08079,4,360,31128
NJ,08079,5,570,76757
NJ,08079,6,80,25810
NJ,08080,1,5250,59510
NJ,08080,2,3200,118388
NJ,08080,3,2540,157330
NJ,08080,4,2000,173949
NJ,08080,5,4210,585197
NJ,08080,6,1380,497724
NJ,08081,1,7860,95310
NJ,08081,2,5120,186758
NJ,08081,3,3450,213934
NJ,08081,4,2590,224934
NJ,08081,5,4050,548842
NJ,08081,6,690,206969
NJ,08083,1,1590,19331
NJ,08083,2,1190,43482
NJ,08083,3,840,51924
NJ,08083,4,490,42350
NJ,08083,5,770,102154
NJ,08083,6,110,30154
NJ,08084,1,1080,13072
NJ,08084,2,850,31040
NJ,08084,3,530,32621
NJ,08084,4,380,32999
NJ,08084,5,540,71050
NJ,08084,6,80,25296
NJ,08085,1,2410,27473
NJ,08085,2,1420,52223
NJ,08085,3,1110,69102
NJ,08085,4,990,86642
NJ,08085,5,2470,348355
NJ,08085,6,820,250771
NJ,08086,1,1180,14009
NJ,08086,2,900,33176
NJ,08086,3,780,47757
NJ,08086,4,520,44625
NJ,08086,5,740,99557
NJ,08086,6,150,45581
NJ,08087,1,4000,49220
NJ,08087,2,2730,99376
NJ,08087,3,1940,120924
NJ,08087,4,1360,118100
NJ,08087,5,1730,227220
NJ,08087,6,230,73734
NJ,08088,1,3610,40991
NJ,08088,2,2190,80299
NJ,08088,3,1720,106530
NJ,08088,4,1260,109785
NJ,08088,5,2440,334719
NJ,08088,6,810,301398
NJ,08089,1,670,8368
NJ,08089,2,500,18074
NJ,08089,3,280,17348
NJ,08089,4,190,16379
NJ,08089,5,260,34353
NJ,08089,6,30,12785
NJ,08090,1,1130,13449
NJ,08090,2,880,31905
NJ,08090,3,660,40987
NJ,08090,4,510,44666
NJ,08090,5,770,103884
NJ,08090,6,160,54910
NJ,08091,1,980,12454
NJ,08091,2,670,24555
NJ,08091,3,440,27393
NJ,08091,4,300,25877
NJ,08091,5,360,48471
NJ,08091,6,90,40858
NJ,08092,1,680,7676
NJ,08092,2,350,12666
NJ,08092,3,200,12554
NJ,08092,4,170,15040
NJ,08092,5,350,47983
NJ,08092,6,110,37967
NJ,08093,1,1800,23636
NJ,08093,2,1390,50762
NJ,08093,3,710,43292
NJ,08093,4,430,36943
NJ,08093,5,470,62552
NJ,08093,6,30,7952
NJ,08094,1,6180,75528
NJ,08094,2,4200,154713
NJ,08094,3,2850,175945
NJ,08094,4,2060,178708
NJ,08094,5,3260,442484
NJ,08094,6,520,153204
NJ,08095,1,50,695
NJ,08095,2,40,1495
NJ,08095,3,40,3028
NJ,08095,4,0,0
NJ,08095,5,0,0
NJ,08095,6,0,0
NJ,08096,1,5420,66382
NJ,08096,2,4030,147583
NJ,08096,3,2790,171656
NJ,08096,4,2050,178057
NJ,08096,5,2740,368461
NJ,08096,6,450,149105
NJ,08097,1,460,5326
NJ,08097,2,360,13229
NJ,08097,3,240,15225
NJ,08097,4,210,18008
NJ,08097,5,320,41633
NJ,08097,6,40,12767
NJ,08098,1,1230,14532
NJ,08098,2,800,29380
NJ,08098,3,600,37242
NJ,08098,4,480,41378
NJ,08098,5,890,122630
NJ,08098,6,230,75125
NJ,08102,1,1670,21551
NJ,08102,2,750,25824
NJ,08102,3,160,9600
NJ,08102,4,70,6311
NJ,08102,5,60,8921
NJ,08102,6,0,0
NJ,08103,1,2610,34867
NJ,08103,2,1290,44644
NJ,08103,3,370,21980
NJ,08103,4,100,8233
NJ,08103,5,60,7259
NJ,08103,6,0,0
NJ,08104,1,5320,68320
NJ,08104,2,2480,85011
NJ,08104,3,550,33038
NJ,08104,4,120,10317
NJ,08104,5,60,7994
NJ,08104,6,0,0
NJ,08105,1,6760,91961
NJ,08105,2,3680,127341
NJ,08105,3,870,51847
NJ,08105,4,200,16748
NJ,08105,5,80,9863
NJ,08105,6,0,0
NJ,08106,1,1520,18424
NJ,08106,2,1120,41287
NJ,08106,3,850,52138
NJ,08106,4,540,46895
NJ,08106,5,910,121797
NJ,08106,6,110,33384
NJ,08107,1,2410,31549
NJ,08107,2,1650,60295
NJ,08107,3,1020,62147
NJ,08107,4,560,48609
NJ,08107,5,760,100652
NJ,08107,6,120,35229
NJ,08108,1,2280,26649
NJ,08108,2,1850,68498
NJ,08108,3,1570,97117
NJ,08108,4,1210,104655
NJ,08108,5,1980,270780
NJ,08108,6,500,153426
NJ,08109,1,3870,49809
NJ,08109,2,2820,102934
NJ,08109,3,1840,112970
NJ,08109,4,1140,98340
NJ,08109,5,1420,187374
NJ,08109,6,180,64058
NJ,08110,1,4070,53882
NJ,08110,2,2890,103330
NJ,08110,3,1210,73826
NJ,08110,4,650,55315
NJ,08110,5,420,52488
NJ,08110,6,30,8589
NJ,08201,1,1880,24022
NJ,08201,2,1280,46009
NJ,08201,3,770,47505
NJ,08201,4,490,42609
NJ,08201,5,660,87143
NJ,08201,6,110,33992
NJ,08202,1,190,2429
NJ,08202,2,120,4658
NJ,08202,3,90,5481
NJ,08202,4,80,6799
NJ,08202,5,160,21612
NJ,08202,6,140,60358
NJ,08203,1,1480,18671
NJ,08203,2,1060,38824
NJ,08203,3,680,41681
NJ,08203,4,420,36343
NJ,08203,5,640,87506
NJ,08203,6,200,76775
NJ,08204,1,3240,40981
NJ,08204,2,2150,78435
NJ,08204,3,1280,78925
NJ,08204,4,880,76342
NJ,08204,5,1140,151560
NJ,08204,6,290,129517
NJ,08205,1,4880,61177
NJ,08205,2,3630,132476
NJ,08205,3,2140,131214
NJ,08205,4,1360,117751
NJ,08205,5,1740,231018
NJ,08205,6,270,96509
NJ,08210,1,3070,36493
NJ,08210,2,1840,66183
NJ,08210,3,1140,69863
NJ,08210,4,850,73831
NJ,08210,5,1220,162156
NJ,08210,6,250,90612
NJ,08212,1,30,339
NJ,08212,2,20,779
NJ,08212,3,30,2132
NJ,08212,4,0,0
NJ,08212,5,40,8387
NJ,08212,6,0,0
NJ,08215,1,2220,27788
NJ,08215,2,1440,52145
NJ,08215,3,940,58103
NJ,08215,4,600,52080
NJ,08215,5,840,112120
NJ,08215,6,150,48546
NJ,08221,1,1110,11047
NJ,08221,2,560,20657
NJ,08221,3,470,29303
NJ,08221,4,390,33940
NJ,08221,5,660,91706
NJ,08221,6,450,228372
NJ,08223,1,670,7067
NJ,08223,2,420,15330
NJ,08223,3,370,22619
NJ,08223,4,250,21986
NJ,08223,5,410,55655
NJ,08223,6,120,54623
NJ,08224,1,90,1044
NJ,08224,2,70,2452
NJ,08224,3,50,2856
NJ,08224,4,30,2468
NJ,08224,5,40,6531
NJ,08224,6,0,0
NJ,08225,1,1470,17051
NJ,08225,2,910,33368
NJ,08225,3,620,38471
NJ,08225,4,460,39676
NJ,08225,5,730,97610
NJ,08225,6,180,74883
NJ,08226,1,2040,22827
NJ,08226,2,1130,41451
NJ,08226,3,810,49876
NJ,08226,4,590,50739
NJ,08226,5,1080,151660
NJ,08226,6,510,237515
NJ,08230,1,920,9855
NJ,08230,2,540,19548
NJ,08230,3,450,27859
NJ,08230,4,330,28426
NJ,08230,5,640,87002
NJ,08230,6,150,55616
NJ,08232,1,5000,69087
NJ,08232,2,2970,103687
NJ,08232,3,780,46876
NJ,08232,4,290,24921
NJ,08232,5,200,30395
NJ,08232,6,0,0
NJ,08234,1,7990,97907
NJ,08234,2,5160,186868
NJ,08234,3,3160,194131
NJ,08234,4,2160,187238
NJ,08234,5,3060,412218
NJ,08234,6,660,205285
NJ,08240,1,100,1293
NJ,08240,2,70,2341
NJ,08240,3,40,2652
NJ,08240,4,40,3049
NJ,08240,5,50,7750
NJ,08240,6,0,0
NJ,08241,1,180,2000
NJ,08241,2,110,4242
NJ,08241,3,110,6547
NJ,08241,4,60,5609
NJ,08241,5,130,17534
NJ,08241,6,20,10156
NJ,08242,1,840,10855
NJ,08242,2,530,18618
NJ,08242,3,260,16384
NJ,08242,4,170,14657
NJ,08242,5,170,26034
NJ,08242,6,0,0
NJ,08243,1,310,3764
NJ,08243,2,200,7217
NJ,08243,3,180,10952
NJ,08243,4,110,9785
NJ,08243,5,230,31400
NJ,08243,6,100,33729
NJ,08244,1,2150,26625
NJ,08244,2,1410,50365
NJ,08244,3,810,49733
NJ,08244,4,490,42778
NJ,08244,5,580,75434
NJ,08244,6,100,36755
NJ,08246,1,40,478
NJ,08246,2,30,1123
NJ,08246,3,40,3030
NJ,08246,4,0,0
NJ,08246,5,20,3352
NJ,08246,6,0,0
NJ,08247,1,140,1494
NJ,08247,2,80,2986
NJ,08247,3,50,3305
NJ,08247,4,50,3878
NJ,08247,5,120,16461
NJ,08247,6,60,34378
NJ,08251,1,2070,26700
NJ,08251,2,1320,47260
NJ,08251,3,740,45155
NJ,08251,4,350,29697
NJ,08251,5,300,38513
NJ,08251,6,30,8927
NJ,08260,1,3450,43751
NJ,08260,2,1590,56173
NJ,08260,3,780,48198
NJ,08260,4,440,38209
NJ,08260,5,580,78495
NJ,08260,6,180,80655
NJ,08270,1,1240,14927
NJ,08270,2,810,29400
NJ,08270,3,500,30788
NJ,08270,4,340,29545
NJ,08270,5,490,66472
NJ,08270,6,90,25929
NJ,08302,1,7420,99802
NJ,08302,2,5150,182835
NJ,08302,3,2250,137726
NJ,08302,4,1230,106886
NJ,08302,5,1520,200287
NJ,08302,6,220,79331
NJ,08310,1,310,3925
NJ,08310,2,210,7370
NJ,08310,3,130,7873
NJ,08310,4,60,5497
NJ,08310,5,80,10292
NJ,08310,6,20,10063
NJ,08311,1,360,4863
NJ,08311,2,230,8306
NJ,08311,3,150,9347
NJ,08311,4,100,8363
NJ,08311,5,100,15661
NJ,08311,6,0,0
NJ,08312,1,1260,15379
NJ,08312,2,890,32165
NJ,08312,3,660,40676
NJ,08312,4,440,37941
NJ,08312,5,510,68151
NJ,08312,6,50,13765
NJ,08314,1,40,453
NJ,08314,2,30,1093
NJ,08314,3,30,1638
NJ,08314,4,30,2947
NJ,08314,5,0,0
NJ,08314,6,0,0
NJ,08316,1,90,1219
NJ,08316,2,50,2094
NJ,08316,3,40,2569
NJ,08316,4,30,2416
NJ,08316,5,40,4455
NJ,08316,6,0,0
NJ,08317,1,190,2361
NJ,08317,2,120,4492
NJ,08317,3,110,6452
NJ,08317,4,80,7011
NJ,08317,5,90,13137
NJ,08317,6,0,0
NJ,08318,1,1910,22689
NJ,08318,2,1290,47331
NJ,08318,3,880,53965
NJ,08318,4,650,56371
NJ,08318,5,1000,134709
NJ,08318,6,230,75952
NJ,08319,1,170,1973
NJ,08319,2,130,4415
NJ,08319,3,110,6724
NJ,08319,4,80,7113
NJ,08319,5,140,21054
NJ,08319,6,0,0
NJ,08320,1,40,601
NJ,08320,2,30,975
NJ,08320,3,30,2586
NJ,08320,4,0,0
NJ,08320,5,0,0
NJ,08320,6,0,0
NJ,08322,1,1540,18455
NJ,08322,2,980,36048
NJ,08322,3,700,43515
NJ,08322,4,580,50794
NJ,08322,5,960,128471
NJ,08322,6,160,70749
NJ,08323,1,110,1222
NJ,08323,2,70,2719
NJ,08323,3,50,3376
NJ,08323,4,50,4120
NJ,08323,5,80,13925
NJ,08323,6,0,0
NJ,08324,1,70,888
NJ,08324,2,50,1686
NJ,08324,3,40,2204
NJ,08324,4,40,3850
NJ,08324,5,0,0
NJ,08324,6,0,0
NJ,08326,1,280,3639
NJ,08326,2,260,9252
NJ,08326,3,120,7325
NJ,08326,4,80,6932
NJ,08326,5,60,8102
NJ,08326,6,0,0
NJ,08327,1,110,1340
NJ,08327,2,90,3230
NJ,08327,3,70,4334
NJ,08327,4,40,3762
NJ,08327,5,30,3943
NJ,08327,6,0,0
NJ,08328,1,210,2662
NJ,08328,2,170,6254
NJ,08328,3,100,6069
NJ,08328,4,80,6503
NJ,08328,5,100,14939
NJ,08328,6,0,0
NJ,08329,1,40,419
NJ,08329,2,30,1053
NJ,08329,3,30,1895
NJ,08329,4,30,3737
NJ,08329,5,0,0
NJ,08329,6,0,0
NJ,08330,1,4850,61386
NJ,08330,2,3480,126281
NJ,08330,3,2120,129998
NJ,08330,4,1400,121028
NJ,08330,5,1770,232373
NJ,08330,6,260,91040
NJ,08332,1,6410,82064
NJ,08332,2,4190,152065
NJ,08332,3,2300,140600
NJ,08332,4,1330,115076
NJ,08332,5,1560,201444
NJ,08332,6,190,80059
NJ,08340,1,120,1374
NJ,08340,2,100,3611
NJ,08340,3,70,4197
NJ,08340,4,60,5402
NJ,08340,5,90,14515
NJ,08340,6,0,0
NJ,08341,1,310,4030
NJ,08341,2,210,7808
NJ,08341,3,90,5665
NJ,08341,4,50,4653
NJ,08341,5,80,10928
NJ,08341,6,0,0
NJ,08343,1,620,7063
NJ,08343,2,460,16751
NJ,08343,3,340,20944
NJ,08343,4,240,20775
NJ,08343,5,470,63595
NJ,08343,6,110,39787
NJ,08344,1,930,11632
NJ,08344,2,700,25157
NJ,08344,3,460,28343
NJ,08344,4,270,23915
NJ,08344,5,390,51316
NJ,08344,6,50,19523
NJ,08345,1,140,1638
NJ,08345,2,90,3393
NJ,08345,3,70,4509
NJ,08345,4,30,2675
NJ,08345,5,30,4421
NJ,08345,6,0,0
NJ,08346,1,160,2162
NJ,08346,2,100,3674
NJ,08346,3,60,3878
NJ,08346,4,50,4402
NJ,08346,5,20,2723
NJ,08346,6,0,0
NJ,08348,1,40,515
NJ,08348,2,30,1279
NJ,08348,3,50,3471
NJ,08348,4,0,0
NJ,08348,5,20,2590
NJ,08348,6,0,0
NJ,08349,1,320,4186
NJ,08349,2,220,8261
NJ,08349,3,120,7100
NJ,08349,4,60,5094
NJ,08349,5,70,9199
NJ,08349,6,0,0
NJ,08350,1,130,1545
NJ,08350,2,80,2899
NJ,08350,3,70,4091
NJ,08350,4,40,3394
NJ,08350,5,50,9033
NJ,08350,6,0,0
NJ,08352,1,100,1291
NJ,08352,2,100,3617
NJ,08352,3,60,3850
